time=1679117910799 mode=FBWA aspd=9.09 gspd=11.87 lat=-7.766491889953613 lon=110.2339096069336 r=-4.75 p=-2.11 y=214.62 alt=17.52 navr=0 navp=9.36 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=207.47 rad=42.86 latacc=-0.95 climb=-0.95 srv=1400 1900 1478 1000 lmt=0 3
time=1679117910847 mode=FBWA aspd=9.12 gspd=12.31 lat=-7.766491889953613 lon=110.2339096069336 r=-3.83 p=-0.14 y=212.97 alt=17.19 navr=1.65 navp=13.69 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=207.47 rad=42.86 latacc=-1.03 climb=-1.03 srv=1666 1888 1544 1000 lmt=0 3
time=1679117910883 mode=FBWA aspd=9.17 gspd=12.42 lat=-7.766491889953613 lon=110.2339096069336 r=-2.02 p=3.76 y=212.47 alt=16.88 navr=0 navp=5.73 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=207.47 rad=42.86 latacc=-0.8 climb=-0.8 srv=1356 1467 1467 1000 lmt=0 3
time=1679117911001 mode=FBWA aspd=9.09 gspd=11.81 lat=-7.766575813293457 lon=110.23384094238281 r=-1.42 p=5.35 y=211.36 alt=16.63 navr=0 navp=1.89 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-1.25 climb=-1.25 srv=1533 1400 1511 1050 lmt=0 3
time=1679117911107 mode=FBWA aspd=8.98 gspd=11.58 lat=-7.766575813293457 lon=110.23384094238281 r=-1.05 p=2.43 y=211.56 alt=16.35 navr=-0.11 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-1.08 climb=-1.08 srv=1500 1533 1500 1070 lmt=0 3
time=1679117911261 mode=FBWA aspd=8.84 gspd=11.34 lat=-7.766575813293457 lon=110.23384094238281 r=-1.16 p=-1.73 y=210.11 alt=16.07 navr=-0.11 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-1.08 climb=-1.08 srv=1588 1644 1522 1140 lmt=0 1
time=1679117911294 mode=FBWA aspd=8.77 gspd=11.54 lat=-7.766575813293457 lon=110.23384094238281 r=-0.93 p=-3.31 y=210.2 alt=15.73 navr=-0.22 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-0.91 climb=-0.91 srv=1555 1633 1511 1160 lmt=0 1
time=1679117911493 mode=FBWA aspd=8.66 gspd=11.29 lat=-7.766575813293457 lon=110.23384094238281 r=-0.84 p=-3.24 y=209.53 alt=15.4 navr=-0.22 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-0.9 climb=-0.9 srv=1555 1577 1511 1310 lmt=0 1
time=1679117911566 mode=FBWA aspd=8.59 gspd=11.35 lat=-7.766575813293457 lon=110.23384094238281 r=-1.1 p=-3.19 y=211.56 alt=15.16 navr=-0.11 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-0.82 climb=-0.82 srv=1733 1577 1566 1360 lmt=0 1
time=1679117911663 mode=FBWA aspd=8.51 gspd=11.22 lat=-7.766575813293457 lon=110.23384094238281 r=-0.99 p=-2.8 y=210.64 alt=14.97 navr=-0.11 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-1.07 climb=-1.07 srv=1212 1577 1412 1360 lmt=0 1
time=1679117911803 mode=FBWA aspd=8.45 gspd=11.26 lat=-7.766575813293457 lon=110.23384094238281 r=-2.01 p=-1.84 y=210.74 alt=14.88 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-0.95 climb=-0.95 srv=1877 1544 1611 1310 lmt=0 1
time=1679117911803 mode=FBWA aspd=8.39 gspd=11.24 lat=-7.766575813293457 lon=110.23384094238281 r=-1.55 p=-0.9 y=213.93 alt=14.87 navr=-0.11 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-0.96 climb=-0.96 srv=1500 1511 1500 1370 lmt=0 1
time=1679117912002 mode=FBWA aspd=8.24 gspd=10.66 lat=-7.766575813293457 lon=110.23384094238281 r=-0.95 p=-0.33 y=214.31 alt=14.83 navr=0 navp=2.26 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=203.41 rad=42.86 latacc=-1.31 climb=-1.31 srv=1633 1555 1555 1350 lmt=0 1
time=1679117912061 mode=FBWA aspd=8.01 gspd=10.17 lat=-7.766654968261719 lon=110.23379516601562 r=-0.99 p=0.24 y=213.6 alt=14.78 navr=0 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.94 climb=-1.94 srv=1511 1478 1500 1130 lmt=0 1
time=1679117912110 mode=FBWA aspd=7.83 gspd=10.17 lat=-7.766654968261719 lon=110.23379516601562 r=0.28 p=0.5 y=213.96 alt=14.72 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.86 climb=-1.86 srv=1400 1500 1467 1000 lmt=0 1
time=1679117912233 mode=FBWA aspd=7.66 gspd=10.01 lat=-7.766654968261719 lon=110.23379516601562 r=-0.68 p=-0.29 y=213.47 alt=14.53 navr=0 navp=0 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.87 climb=-1.87 srv=1788 1533 1577 1000 lmt=0 1
time=1679117912269 mode=FBWA aspd=7.74 gspd=11.15 lat=-7.766654968261719 lon=110.23379516601562 r=-1.42 p=-1.13 y=213.84 alt=14.33 navr=-0.11 navp=-0.83 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-2.02 climb=-2.02 srv=1145 1511 1400 1000 lmt=0 1
